Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Mikel Merino,es ESP,MF,25.0,32.1,82.0,2.55,62.0,0.0,4.0,5.0,8.0,3.0,11.0,0.34,6.0,0.0,0.0,3.0,2.0,0.0,Matches
Martín Zubimendi,es ESP,MF,22.0,28.8,38.0,1.32,30.0,0.0,1.0,1.0,4.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexander Isak,se SWE,FW,21.0,23.8,62.0,2.61,34.0,1.0,13.0,7.0,7.0,0.0,4.0,0.17,1.0,0.0,1.0,2.0,0.0,0.0,Matches
Andoni Gorosabel,es ESP,DF,24.0,25.4,50.0,1.97,40.0,4.0,2.0,2.0,2.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Aritz Elustondo,es ESP,DF,27.0,23.4,10.0,0.43,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
David Silva,es ESP,MF,35.0,19.1,98.0,5.13,77.0,8.0,7.0,1.0,4.0,1.0,15.0,0.78,11.0,1.0,0.0,0.0,3.0,0.0,Matches
Alexander Sørloth,no NOR,FW,25.0,19.6,45.0,2.3,33.0,0.0,7.0,3.0,2.0,0.0,5.0,0.26,1.0,0.0,2.0,1.0,1.0,0.0,Matches
Mikel Oyarzabal,es ESP,"FW,MF",24.0,18.6,72.0,3.88,33.0,17.0,8.0,13.0,1.0,0.0,6.0,0.32,1.0,2.0,1.0,2.0,0.0,0.0,Matches
Igor Zubeldia,es ESP,DF,24.0,18.3,7.0,0.38,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Rico,es ESP,DF,28.0,18.3,31.0,1.7,24.0,3.0,0.0,1.0,1.0,2.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Adnan Januzaj,be BEL,"FW,MF",26.0,18.1,78.0,4.32,42.0,20.0,5.0,9.0,2.0,0.0,6.0,0.33,1.0,0.0,1.0,3.0,1.0,0.0,Matches
Portu,es ESP,"FW,MF",29.0,17.7,37.0,2.09,30.0,3.0,0.0,2.0,2.0,0.0,4.0,0.23,3.0,0.0,0.0,0.0,1.0,0.0,Matches
Aihen Muñoz,es ESP,DF,23.0,14.9,22.0,1.48,12.0,6.0,2.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Joseba Zaldúa,es ESP,DF,29.0,13.0,13.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafinha,br BRA,MF,28.0,11.7,35.0,3.0,25.0,2.0,1.0,1.0,4.0,2.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Ander Guevara,es ESP,MF,24.0,9.6,15.0,1.55,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ander Barrenetxea,es ESP,"FW,MF",19.0,6.1,14.0,2.31,10.0,0.0,3.0,0.0,1.0,0.0,3.0,0.49,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Asier Illarramendi,es ESP,MF,31.0,4.2,6.0,1.44,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jon Pacheco,es ESP,DF,20.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mathew Ryan,au AUS,GK,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Navarro,es ESP,"MF,FW",19.0,2.2,10.0,4.52,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julen Lobete,es ESP,"FW,MF",20.0,3.2,4.0,1.26,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Naïs Djouahra,fr FRA,"FW,MF",21.0,2.4,9.0,3.82,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Beñat Turrientes,es ESP,MF,19.0,2.3,6.0,2.61,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jon Guridi,es ESP,MF,26.0,2.3,5.0,2.18,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ander Martin,es ESP,"FW,MF",20.0,1.0,3.0,3.07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Germán Valera,es ESP,FW,19.0,0.6,1.0,1.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jon Bautista,es ESP,MF,26.0,0.5,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Alex Sola,es ESP,"DF,FW",22.0,0.5,1.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristo,es ESP,DF,21.0,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.7,38.0,773.0,20.34,530.0,70.0,56.0,57.0,46.0,14.0,69.0,1.82,38.0,3.0,6.0,12.0,10.0,0.0,
Opponent Total,,,27.7,38.0,748.0,19.68,535.0,82.0,35.0,44.0,39.0,13.0,67.0,1.76,47.0,7.0,1.0,3.0,7.0,2.0,
Pau Torres,es ESP,DF,24.0,31.7,30.0,0.95,26.0,0.0,0.0,3.0,1.0,0.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Gerónimo Rulli,ar ARG,GK,29.0,32.0,6.0,0.19,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Daniel Parejo,es ESP,MF,32.0,30.0,122.0,4.06,72.0,47.0,1.0,0.0,2.0,0.0,16.0,0.53,10.0,6.0,0.0,0.0,0.0,0.0,Matches
Raúl Albiol,es ESP,DF,35.0,27.4,10.0,0.37,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Manu Trigueros,es ESP,"MF,FW",29.0,24.2,64.0,2.64,52.0,3.0,1.0,2.0,3.0,3.0,10.0,0.41,7.0,1.0,0.0,0.0,1.0,1.0,Matches
Étienne Capoue,fr FRA,MF,33.0,25.4,32.0,1.26,21.0,0.0,5.0,3.0,1.0,2.0,6.0,0.24,4.0,0.0,1.0,1.0,0.0,0.0,Matches
Juan Foyth,ar ARG,DF,23.0,21.4,28.0,1.31,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Yeremi Pino,es ESP,"MF,FW",18.0,18.6,51.0,2.73,37.0,0.0,7.0,0.0,7.0,0.0,9.0,0.48,5.0,0.0,3.0,0.0,1.0,0.0,Matches
Alfonso Pedraza,es ESP,DF,25.0,18.9,40.0,2.12,34.0,0.0,3.0,2.0,1.0,0.0,8.0,0.42,7.0,0.0,1.0,0.0,0.0,0.0,Matches
Pervis Estupiñán,ec ECU,DF,23.0,17.5,29.0,1.66,24.0,3.0,0.0,2.0,0.0,0.0,5.0,0.29,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Arnaut Danjuma,nl NED,FW,24.0,16.4,39.0,2.38,23.0,0.0,10.0,4.0,1.0,1.0,6.0,0.37,3.0,0.0,2.0,1.0,0.0,0.0,Matches
Aïssa Mandi,dz ALG,DF,29.0,15.3,5.0,0.33,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Gerard Moreno,es ESP,FW,29.0,13.2,47.0,3.55,37.0,0.0,5.0,2.0,1.0,2.0,4.0,0.3,3.0,0.0,0.0,0.0,1.0,0.0,Matches
Moi Gómez,es ESP,"MF,FW",27.0,14.3,42.0,2.94,33.0,5.0,3.0,1.0,0.0,0.0,6.0,0.42,4.0,1.0,1.0,0.0,0.0,0.0,Matches
Boulaye Dia,sn SEN,FW,24.0,14.1,36.0,2.56,30.0,0.0,3.0,2.0,1.0,0.0,7.0,0.5,6.0,0.0,0.0,1.0,0.0,0.0,Matches
Alberto Moreno,es ESP,"MF,DF",29.0,13.6,37.0,2.72,28.0,4.0,1.0,3.0,1.0,0.0,3.0,0.22,0.0,2.0,0.0,1.0,0.0,0.0,Matches
Samuel Chukwueze,ng NGA,"MF,FW",22.0,14.8,51.0,3.44,37.0,0.0,10.0,2.0,2.0,0.0,7.0,0.47,3.0,0.0,2.0,2.0,0.0,0.0,Matches
Vicente Iborra,es ESP,MF,33.0,11.5,14.0,1.22,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovani Lo Celso,ar ARG,"FW,MF",25.0,11.0,35.0,3.17,25.0,3.0,3.0,2.0,2.0,0.0,2.0,0.18,0.0,1.0,0.0,0.0,1.0,0.0,Matches
Serge Aurier,ci CIV,DF,28.0,11.2,16.0,1.43,13.0,1.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Paco Alcácer,es ESP,FW,27.0,8.7,15.0,1.71,12.0,0.0,1.0,2.0,0.0,0.0,6.0,0.69,5.0,0.0,1.0,0.0,0.0,0.0,Matches
Francis Coquelin,fr FRA,MF,30.0,9.2,19.0,2.06,14.0,0.0,0.0,1.0,2.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Gaspar,es ESP,DF,30.0,6.9,11.0,1.59,6.0,2.0,1.0,1.0,0.0,1.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Sergio Asenjo,es ESP,GK,32.0,6.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rubén Peña,es ESP,"MF,FW",30.0,1.5,8.0,5.45,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Nicolas Jackson,sn SEN,"FW,MF",20.0,1.8,6.0,3.27,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Dani Raba,es ESP,"MF,FW",25.0,1.0,6.0,6.07,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlo,es ESP,MF,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nikita Iosifov,ru RUS,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.0,38.0,800.0,21.05,593.0,73.0,57.0,38.0,28.0,11.0,112.0,2.95,73.0,12.0,11.0,10.0,5.0,1.0,
Opponent Total,,,27.6,38.0,697.0,18.34,494.0,69.0,34.0,38.0,43.0,19.0,55.0,1.45,36.0,4.0,4.0,5.0,5.0,1.0,
Unai Simón,es ESP,GK,24.0,34.0,7.0,0.21,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iker Muniain,es ESP,MF,28.0,30.9,186.0,6.01,104.0,58.0,10.0,3.0,11.0,0.0,18.0,0.58,9.0,5.0,1.0,1.0,2.0,0.0,Matches
Iñaki Williams,gh GHA,FW,27.0,30.9,75.0,2.43,50.0,0.0,7.0,9.0,8.0,1.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Unai Vencedor Paris,es ESP,MF,20.0,26.5,45.0,1.7,41.0,1.0,1.0,0.0,1.0,1.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,Matches
Dani García,es ESP,MF,31.0,24.2,33.0,1.36,31.0,0.0,0.0,0.0,0.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Iñigo Martínez,es ESP,DF,30.0,26.0,19.0,0.73,14.0,0.0,1.0,3.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Álex Berenguer,es ESP,MF,26.0,24.1,77.0,3.2,47.0,16.0,6.0,3.0,4.0,1.0,10.0,0.41,6.0,2.0,0.0,1.0,0.0,1.0,Matches
Raúl García,es ESP,FW,35.0,20.0,52.0,2.6,38.0,0.0,2.0,6.0,6.0,0.0,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikel Balenziaga,es ESP,DF,33.0,22.5,23.0,1.02,19.0,2.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Daniel Vivian,es ESP,DF,22.0,22.1,10.0,0.45,6.0,0.0,0.0,3.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Iñigo Lekue,es ESP,DF,28.0,21.4,34.0,1.59,25.0,6.0,0.0,1.0,0.0,2.0,5.0,0.23,3.0,1.0,0.0,0.0,0.0,1.0,Matches
Yeray Álvarez,es ESP,DF,26.0,20.7,17.0,0.82,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Óscar de Marcos,es ESP,DF,32.0,18.7,39.0,2.09,33.0,5.0,1.0,0.0,0.0,0.0,5.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikel Vesga,es ESP,MF,28.0,15.1,28.0,1.86,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Oihan Sancet,es ESP,FW,21.0,15.8,59.0,3.74,42.0,1.0,4.0,6.0,4.0,2.0,6.0,0.38,5.0,0.0,0.0,0.0,0.0,1.0,Matches
Nico Williams,es ESP,MF,19.0,14.9,48.0,3.23,29.0,0.0,10.0,5.0,4.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuri Berchiche,es ESP,DF,31.0,11.3,17.0,1.51,14.0,2.0,0.0,0.0,1.0,0.0,3.0,0.27,2.0,1.0,0.0,0.0,0.0,0.0,Matches
Oier Zarraga,es ESP,MF,22.0,13.0,26.0,2.01,22.0,0.0,2.0,0.0,2.0,0.0,3.0,0.23,2.0,0.0,0.0,0.0,1.0,0.0,Matches
Unai Núñez,es ESP,DF,24.0,6.9,3.0,0.43,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Julen Agirrezabala,es ESP,GK,20.0,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Asier Villalibre,es ESP,FW,23.0,6.1,9.0,1.48,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Serrano,es ESP,"MF,FW",18.0,3.5,5.0,1.42,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Petxa,es ESP,"DF,MF",24.0,4.6,8.0,1.74,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jon Morcillo,es ESP,"MF,FW",22.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ander Capa,es ESP,DF,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Peru Nolaskoain,es ESP,DF,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,38.0,821.0,21.61,581.0,94.0,46.0,42.0,47.0,11.0,72.0,1.89,52.0,9.0,1.0,2.0,5.0,3.0,
Opponent Total,,,27.6,38.0,776.0,20.42,566.0,68.0,31.0,48.0,43.0,20.0,59.0,1.55,45.0,1.0,3.0,5.0,3.0,2.0,
Gonçalo Guedes,pt POR,"FW,MF",24.0,29.0,105.0,3.63,60.0,14.0,13.0,6.0,12.0,0.0,19.0,0.66,10.0,1.0,4.0,1.0,3.0,0.0,Matches
Carlos Soler,es ESP,MF,24.0,27.5,88.0,3.2,46.0,37.0,0.0,2.0,3.0,0.0,8.0,0.29,4.0,4.0,0.0,0.0,0.0,0.0,Matches
Omar Alderete,py PAR,DF,24.0,26.7,17.0,0.64,14.0,1.0,1.0,0.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Hugo Guillamón,es ESP,"MF,DF",21.0,26.2,33.0,1.26,28.0,0.0,1.0,1.0,2.0,1.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Dimitri Foulquier,fr FRA,DF,28.0,26.0,33.0,1.27,21.0,2.0,3.0,2.0,5.0,0.0,5.0,0.19,1.0,2.0,0.0,0.0,2.0,0.0,Matches
José Luis Gayà,es ESP,DF,26.0,20.8,44.0,2.12,38.0,4.0,0.0,1.0,1.0,0.0,7.0,0.34,6.0,0.0,0.0,0.0,1.0,0.0,Matches
Hugo Duro,es ESP,"FW,MF",21.0,20.4,34.0,1.67,21.0,1.0,3.0,1.0,7.0,1.0,7.0,0.34,2.0,0.0,1.0,1.0,2.0,1.0,Matches
Maxi Gómez,uy URU,FW,24.0,21.7,57.0,2.62,36.0,0.0,2.0,4.0,15.0,0.0,6.0,0.28,3.0,0.0,1.0,0.0,2.0,0.0,Matches
Mouctar Diakhaby,gn GUI,DF,24.0,21.6,10.0,0.46,6.0,1.0,1.0,0.0,1.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Paulista,br BRA,DF,30.0,17.7,10.0,0.57,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Wass,dk DEN,MF,32.0,17.6,27.0,1.54,14.0,9.0,1.0,1.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Giorgi Mamardashvili,ge GEO,GK,20.0,18.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thierry Correia,pt POR,DF,22.0,15.7,22.0,1.4,18.0,1.0,1.0,0.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jasper Cillessen,nl NED,GK,32.0,16.2,5.0,0.31,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Yunus Musah,us USA,"MF,FW",18.0,14.0,33.0,2.36,23.0,2.0,7.0,0.0,1.0,0.0,4.0,0.29,3.0,1.0,0.0,0.0,0.0,0.0,Matches
Uroš Račić,rs SRB,MF,23.0,13.4,28.0,2.09,20.0,1.0,2.0,1.0,3.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Hélder Costa,ao ANG,"MF,FW",27.0,12.4,37.0,2.98,31.0,2.0,2.0,1.0,1.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Ilaix Moriba,gn GUI,MF,18.0,9.1,14.0,1.54,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan,es ESP,"MF,FW",20.0,8.4,26.0,3.1,18.0,5.0,2.0,0.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Maranhão,br BRA,"FW,MF",24.0,10.8,26.0,2.4,16.0,0.0,1.0,3.0,5.0,1.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Jesus Vazquez,es ESP,DF,18.0,9.0,17.0,1.88,11.0,2.0,2.0,1.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Toni Lato,es ESP,DF,23.0,6.6,10.0,1.53,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Denis Cheryshev,ru RUS,"MF,FW",30.0,6.3,16.0,2.56,10.0,2.0,1.0,1.0,1.0,1.0,3.0,0.48,1.0,0.0,1.0,0.0,1.0,0.0,Matches
Eray Cömert,ch SUI,DF,23.0,4.5,3.0,0.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jaume Doménech,es ESP,GK,30.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristiano Piccini,it ITA,DF,28.0,3.6,7.0,1.96,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristhian Mosquera,co COL,DF,17.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Koba Koindredi,fr FRA,MF,19.0,2.0,4.0,1.98,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruben Lendinez,es ESP,DF,18.0,1.5,2.0,1.31,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.66,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jason,es ESP,"MF,DF",27.0,0.8,6.0,7.2,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manu Vallejo,es ESP,"FW,MF",24.0,1.1,2.0,1.86,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Santiago,es ESP,MF,17.0,0.9,1.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mario Dominguez,es ESP,FW,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rubén Sobrino,es ESP,MF,29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,24.8,38.0,718.0,18.89,479.0,93.0,45.0,26.0,64.0,11.0,83.0,2.18,53.0,8.0,7.0,3.0,11.0,1.0,
Opponent Total,,,27.8,38.0,764.0,20.11,529.0,83.0,43.0,41.0,58.0,10.0,83.0,2.18,56.0,7.0,5.0,7.0,6.0,2.0,
Sergio Herrera,es ESP,GK,28.0,36.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David García,es ESP,DF,27.0,34.5,29.0,0.84,23.0,2.0,0.0,4.0,0.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Jon Moncayola,es ESP,MF,23.0,32.4,67.0,2.07,42.0,16.0,1.0,7.0,1.0,0.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,Matches
Nacho Vidal,es ESP,DF,26.0,32.2,64.0,1.98,46.0,5.0,5.0,2.0,6.0,0.0,5.0,0.16,3.0,1.0,0.0,0.0,1.0,0.0,Matches
Lucas Torró,es ESP,MF,27.0,30.3,40.0,1.32,31.0,0.0,1.0,1.0,5.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Rubén García,es ESP,"MF,FW",28.0,26.4,115.0,4.35,63.0,33.0,5.0,8.0,1.0,5.0,12.0,0.45,7.0,2.0,0.0,1.0,0.0,2.0,Matches
Darko Brašanac,rs SRB,MF,29.0,26.7,63.0,2.36,56.0,0.0,0.0,4.0,2.0,1.0,7.0,0.26,6.0,0.0,0.0,1.0,0.0,0.0,Matches
Manuel Sánchez,es ESP,DF,20.0,25.1,48.0,1.92,42.0,3.0,0.0,0.0,2.0,1.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Cruz Armada,es ESP,DF,29.0,21.5,14.0,0.65,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel Ávila,ar ARG,"FW,MF",27.0,20.8,47.0,2.26,26.0,4.0,4.0,6.0,7.0,0.0,4.0,0.19,2.0,1.0,0.0,0.0,1.0,0.0,Matches
Ante Budimir,hr CRO,FW,30.0,19.3,28.0,1.45,14.0,0.0,2.0,4.0,7.0,1.0,4.0,0.21,2.0,0.0,0.0,1.0,1.0,0.0,Matches
Kike,es ESP,FW,31.0,20.7,50.0,2.42,34.0,0.0,3.0,6.0,6.0,1.0,4.0,0.19,3.0,0.0,0.0,1.0,0.0,0.0,Matches
Unai García,es ESP,DF,29.0,15.6,5.0,0.32,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aridane Hernández,gq EQG,DF,32.0,12.9,7.0,0.54,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Ángel,es ESP,DF,31.0,12.0,20.0,1.66,14.0,1.0,3.0,1.0,1.0,0.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Javi Martínez,es ESP,"MF,FW",21.0,9.8,27.0,2.77,23.0,4.0,0.0,0.0,0.0,0.0,4.0,0.41,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Kike Barja,es ESP,"MF,FW",24.0,9.6,21.0,2.18,12.0,0.0,2.0,2.0,4.0,1.0,2.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0,Matches
Oier Sanjurjo,es ESP,MF,35.0,8.4,13.0,1.54,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.24,1.0,1.0,0.0,0.0,0.0,0.0,Matches
Roberto Torres,es ESP,"MF,FW",32.0,9.0,36.0,3.99,23.0,9.0,0.0,3.0,1.0,0.0,3.0,0.33,2.0,1.0,0.0,0.0,0.0,0.0,Matches
Iñigo Pérez,es ESP,MF,33.0,3.8,11.0,2.95,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
